id,is_iceberg
ff836697,0.9844038486480713
ddfe4802,0.0003762013802770525
3cef3bc7,0.9842968583106995
6a21542b,0.7363240718841553
150e23c4,0.9948756098747253
078c6d99,0.9720420241355896
1dcd1dc3,0.002831578953191638
39967e45,0.5301348567008972
6b6333aa,5.608685182956208e-10
4ae61433,0.19691875576972961
f96362e0,0.004919904749840498
97a88aac,1.2504211208130833e-11
427ae8ce,0.6246236562728882
209d4b15,0.008354825899004936
64b453bd,5.31497658384783e-11
0f5a484e,0.9353850483894348
5ac74969,0.9295318722724915
736ed43e,0.7655354142189026
8533795f,0.44030481576919556
f5b54fb6,0.8651044368743896
6eb4c041,0.4012250602245331
97afdf42,0.27139705419540405
1bb488db,0.006823189090937376
f132e44d,0.11841470748186111
d3c2f140,0.37892070412635803
1756794d,0.7229753136634827
9efcc11f,6.202289171142183e-08
14c966cf,0.9422001838684082
59cfe4d1,0.8044059872627258
883151f4,9.75632838406959e-11
34c4c9ff,0.6131332516670227
70b4c2eb,0.8029102683067322
96a337d9,0.6898528337478638
7fe89ffa,0.3588465452194214
057c7a22,8.430667548964266e-06
451cc057,0.5799545645713806
05076700,3.5682706567286004e-08
dc52f6c1,0.26421695947647095
b03a59f9,0.00028339255368337035
129ed4b0,0.876976490020752
fb611563,0.9977803826332092
ac32e6f1,0.6756525635719299
c05c5ab0,0.6350626349449158
3163d5ed,8.891696052160114e-05
02096ca4,0.6856071949005127
e92496c0,0.9040317535400391
1a9e2c50,0.9957667589187622
0864e334,0.8486676812171936
d976faeb,0.9838219285011292
1d7b342f,0.7145275473594666
281bc1ea,3.82732109893702e-11
bea9f0cf,0.5225434899330139
f4afa0e6,3.2599758396228973e-13
e1b5ef69,0.5114928483963013
b50539fd,0.0005685751093551517
2a8c9c15,0.9215000867843628
157ebb0c,0.9900263547897339
247d3614,0.0077549065463244915
0c6cc0cb,0.0004321385349612683
aae88d39,2.780820415492199e-17
0c77b464,0.05820627883076668
963cf5ea,6.414497329387814e-05
1b371d8b,0.561416506767273
225bc00f,3.4788820713060886e-09
bc0a4eec,0.0001592358894413337
1099782e,0.06308386474847794
a18feadd,0.760797917842865
ad7f4932,0.7281818985939026
5f8f831e,0.8108153343200684
b5167c35,0.04800368845462799
0230b06d,0.03032333217561245
f8d7f7ba,1.5961642674255927e-08
08bd1053,0.6213546991348267
58e4dc8c,3.508537130972248e-23
4793ce8e,0.4294516146183014
304caab4,2.586238601054447e-08
f2ee6d7f,0.9302336573600769
e1f9c0e4,0.8943076729774475
8e40401c,0.9745115637779236
5d9eaba2,0.49306508898735046
55e7562c,0.02387300692498684
9da6cb4b,1.9978871890202754e-09
c3c1c8ec,0.0006810160120949149
3b38698e,0.6470004916191101
6c9eb909,0.010187279433012009
482a3d1d,0.989159882068634
0e9918f0,0.7175845503807068
ef894fd2,5.405199980788377e-25
4b82e7f7,0.9988741278648376
b9cdd7fb,1.9685733945729034e-11
94a496f4,0.04949555918574333
995eacae,0.7484899759292603
41b02e58,0.9888882040977478
69f04617,0.31503546237945557
c889a03c,0.9988289475440979
91f98acf,0.980909526348114
9135c19f,0.4424744248390198
1f0e9c09,5.3789507570289885e-11
260d6e8e,1.7462889800867742e-08
46334397,0.001337488298304379
f34ddf31,0.06154436245560646
4d6177d7,0.11493449658155441
76a57270,0.946047306060791
217b8cea,0.17396032810211182
9a45a566,1.822046680199918e-11
1b55c75e,5.912984875067195e-07
7bd92ec6,0.9632777571678162
6c409f41,0.7428807616233826
df3e48eb,0.8615908622741699
62723e57,6.073807146404987e-30
b8e627bf,0.04202347993850708
86bb5d85,0.8788697719573975
77e5034c,0.8617255687713623
607079e5,0.7103959918022156
96879fb4,4.960005184351246e-10
6afe606d,0.9722198843955994
4129802f,0.9376012682914734
a42300ef,0.9104466438293457
1af842f5,0.9803181886672974
3fe57d78,0.9999831914901733
f4e60ed5,0.9951984286308289
68c8337b,0.7195216417312622
914ed5b5,0.756883442401886
a6bb5987,0.8787299990653992
c781c439,0.004994790535420179
47a1a25e,0.2746206820011139
80ea0713,0.9608161449432373
a9d001bc,0.5549008250236511
f94d098a,0.19421903789043427
3e230e0e,0.015986936166882515
24afa485,2.326403070185279e-09
bc37db7f,2.4362159365409752e-06
83f99e4d,0.012496140785515308
1a8d86f7,0.21063478291034698
38136419,0.18975195288658142
d393e637,0.9982346296310425
36902570,0.7577412724494934
327f7b25,0.9991266131401062
3f8543c6,1.468067001297868e-09
a0d42a70,0.6511049270629883
e07ba430,0.7407810688018799
c6e53803,0.7129078507423401
fec4dad8,0.31211602687835693
933fc5ba,0.9645160436630249
c27eda4e,0.9838457107543945
9b94d2c2,0.006361843086779118
a2dbdb31,0.7165158987045288
816258dd,0.0031050548423081636
81f11218,0.8952803015708923
c4bd9d04,0.6408977508544922
c6ce9bf9,0.9750192165374756
a7b3cc29,3.0934303919425907e-14
527870bf,0.19359539449214935
9af26068,0.9735856652259827
0b591e70,0.99036705493927
2b1e57c5,0.5009049773216248
194db786,0.18497246503829956
e09ba644,0.9992197751998901
fa2ed3e5,0.9874513745307922
1ba92726,0.5304962396621704
8c8f45b4,9.326036037177188e-13
f8889f44,5.6427830713801086e-05
598e255b,1.339671342748261e-07
45f1aa7a,0.31141749024391174
022956a3,0.18083830177783966
d406064d,0.7852128148078918
76617947,4.026840542792343e-06
d0e5dccb,0.33049798011779785
33271da6,1.031908211206596e-16
0840e2b1,0.10196005553007126
521a9f4d,0.9849853515625
7286b1dc,0.9567285180091858
5b6acc2d,8.470386205772229e-07
e034cd34,1.3234215562622428e-14
46577660,0.04173789545893669
bb4d6f24,0.6343669295310974
bfc7a3f2,0.518062174320221
abc66be8,0.00859502051025629
3627189f,0.9969146251678467
e49a77f6,5.583367101991143e-10
a209d7ee,0.10729619860649109
dee69cf6,0.8163999319076538
9a6261a0,0.3036472797393799
a8e444c6,0.015520323067903519
a6a66a28,0.9961708188056946
db7022ff,0.0060000005178153515
0dfb45d9,0.6500458717346191
81c983aa,7.187095810721873e-28
a98fb5e1,0.9346901774406433
99e004d7,1.2026045406685488e-16
d16e5fbb,5.780882474937243e-06
3c352f9e,0.031883545219898224
12202699,1.7993100770181264e-13
86af0236,0.3202139139175415
f3703e6f,0.9818201065063477
4a71dc34,0.8895640969276428
321edcdc,0.07967326045036316
e365a657,6.791574360300514e-17
45755c9c,0.04521533474326134
873b0829,0.00035664287861436605
72ccd009,0.5207417011260986
205243d9,0.9925801157951355
d9202f36,0.46085357666015625
9d0c30b0,0.09727443754673004
56644ace,0.00011536115925991908
c63f527f,0.4850114583969116
bb84b9bd,0.9961618185043335
6f68caf0,0.6311966776847839
8492119b,0.007141791749745607
71bde48d,0.9972497820854187
d2d6e2ba,0.3792388439178467
6f4b309c,0.0916845053434372
b3cc5ba3,0.7815542817115784
fee39547,0.24419036507606506
4893137a,0.99265056848526
e283c4c4,0.7895236015319824
25bac62b,0.38380029797554016
8fd88dd6,5.869894154075794e-11
b48c104e,7.580868155443454e-10
221d500b,7.62159179430455e-05
8f0de087,0.9990272521972656
32342e03,1.8241866988191123e-17
a8da99d8,4.012381333153643e-38
93203755,0.6335312724113464
d3c88528,0.9991531372070312
0d7a17b3,0.762441873550415
bd72f5ec,0.9678021669387817
e953c0fd,0.2974804937839508
e730b6c6,0.971802830696106
c086033a,2.1488471247721463e-05
a521d303,0.001199768390506506
b023957a,0.7774509787559509
3e0f04e8,3.709030303802554e-18
60647cba,2.1413372408574105e-08
2f5c43a8,0.4081804156303406
b54ba69b,0.8022791743278503
eac962ff,0.6117959022521973
7e2a3763,6.222033128879479e-18
9362d863,0.011064894497394562
8f1b833c,0.23557452857494354
79727ff5,2.0262033122767116e-18
62614c75,0.5310810804367065
75a03adf,5.375596842660535e-11
cf138392,0.5934237837791443
bf467a96,6.981502181924171e-11
c8b34651,0.9547002911567688
105a5c54,2.1630198432376346e-07
bf6de75c,0.9136855006217957
060702c8,0.9761733412742615
921bad2c,0.990153968334198
e0d17eb0,0.5506806969642639
9a3825c9,0.316109299659729
8eda717f,0.00018724118126556277
78906e0c,0.997947633266449
c60100ad,0.996614396572113
90a72a52,0.3964252471923828
d80e4ed4,0.8816207051277161
339cd0d2,0.009884306229650974
d99de899,0.9977511763572693
357e20d1,0.0
a4d190da,0.5559080243110657
bd226217,4.088214766717613e-10
476e2771,0.9970787763595581
4e483506,0.026702305302023888
f70ea081,0.9968588352203369
4645e56f,0.9973115921020508
e6d05940,0.3940690755844116
f8b3c6af,0.9942044615745544
c89d6aad,0.6190630197525024
0cb57f6e,0.529316246509552
86a4be46,1.8833856074707e-07
75e62d7e,3.033461299278898e-20
ebc36374,0.8747473359107971
0ebcb731,0.4581911861896515
24d000c5,2.286836604525888e-07
f3c9a4f6,2.6156212612482577e-12
1bc59730,3.927213128918083e-06
47ea0bff,0.9945257902145386
cdeccfdd,0.9146816730499268
15e09a1d,0.0014395220205187798
00652788,0.8906432390213013
23649c84,1.7988146572797407e-22
91188a77,0.01824062690138817
eaca8580,0.9663200378417969
4ce9daeb,0.2992977797985077
d4220673,0.8058958053588867
b6a87aef,0.8893656730651855
8333ebed,0.3360438048839569
950a3453,0.00015602966595906764
7074f6c9,0.4393925666809082
98a02caf,0.005691031459718943
59c8d2b3,0.9974839687347412
d99d13bd,0.994900643825531
de86f1cf,0.9985448122024536
8f4b1985,0.9994000196456909
a7779b04,0.1220085620880127
2caeab11,0.2698810398578644
16aeea7c,0.9109571576118469
b9d19ab9,0.9998162388801575
29c5d2fd,0.9685835838317871
efcefa55,0.9728872179985046
099161c3,0.8760967254638672
12b49195,1.5531510539484872e-13
96a1ce13,0.28724268078804016
67964b4f,1.0487038825697135e-28
b61c605c,0.0012280798982828856
bcfc0f16,0.004560350440442562
bf0cb956,2.2761918572200557e-08
12f6aa7d,0.5592417120933533
f36f3a0c,2.5320940129706787e-30
83490492,0.22094252705574036
e3b62b60,0.005790548399090767
20b27d66,0.9556834697723389
25c3ce93,0.5549434423446655
67a2ff0b,0.7326781153678894
9b2d3c1a,0.031729500740766525
8ad51f7d,2.3518696252722293e-06
14137b57,0.10295204818248749
9ea5aa79,0.0016766852932050824
5ea1d2dd,0.941364586353302
979c867e,0.9852221608161926
7ea1e1b6,0.39405402541160583
d65520ba,0.08052997291088104
765ad2e2,0.5945676565170288
d2957326,0.30309349298477173
24349e24,3.0788447978467545e-21
fd8a2ae3,0.05356718972325325
b282d98e,0.6633540391921997
3eaa7a61,7.940050394950049e-09
16533dd4,0.9078317880630493
4adb68d7,0.9985462427139282
565005b9,0.7290066480636597
51d86e0c,0.999146580696106
30635642,3.4830909498850815e-06
d9480a60,1.4745576370998938e-17
b2647128,0.7967948317527771
20478c55,0.7951225638389587
caa0d105,0.005228595808148384
474f4534,0.06027306243777275
d51e3867,0.972342848777771
e5d1bba7,0.006437565665692091
e7000b2a,0.002050536684691906
78f06b79,1.387940429253831e-09
8a9f4bee,0.9988815188407898
3d716bbe,0.7432032823562622
6e1ddef1,0.6313169598579407
9826f39a,0.9346348643302917
3fdc82f7,0.6094312071800232
31f013c3,0.6445399522781372
97a9df6d,0.5561027526855469
10e65294,0.6443199515342712
0bdca1a5,0.9284064173698425
374037fa,0.8115058541297913
1d1a0cec,0.38915780186653137
d415c5ad,0.06080789864063263
ced1306d,0.7665187120437622
f43497f3,0.8596817851066589
ffd13a9e,0.9972884654998779
6f67148e,0.7750570774078369
be322b68,0.9068570137023926
af209b44,0.00021062685118522495
69b53a4a,0.786110520362854
4c085180,0.3354014456272125
608cea18,0.137409970164299
f8bebbfd,0.20066975057125092
ae16855d,1.8451668477566915e-19
dfc700b3,0.039310023188591
e3bdd9ac,0.985458493232727
87a8ea20,1.2976624930161051e-05
3c3da9aa,0.699159562587738
76c882d6,2.52046734178224e-11
9e429645,0.8431236147880554
7dc9c990,2.5088814936680137e-07
f38d53ef,0.14579617977142334
e1785b6e,4.5915876656366095e-10
80c673fb,0.9845954775810242
a8b8c20b,0.7459863424301147
6a1ff150,0.9079198837280273
2f68d4fe,0.01791585050523281
c462ec65,0.992730438709259
c374d5c4,0.9211399555206299
d20769b3,0.9112078547477722
c467fe4d,1.0916318372790508e-14
1356229e,0.9373478293418884
b1532127,0.0007704102899879217
3777ee22,0.985281765460968
4ba6023f,0.74627286195755
08504ae6,0.001227357774041593
5e0b4cc5,1.3345241253216733e-14
249a0c1f,0.992872953414917
24b3497f,1.973177631953149e-06
9edcf494,4.134985813169871e-21
53297290,0.583690345287323
6d3a269e,0.9919135570526123
1b0d38fc,2.9094015565902707e-30
02747427,0.9815313816070557
38867253,0.9981447458267212
c392dbd0,0.8098670840263367
8939734c,5.650546427204972e-06
097ba3af,7.407880800208884e-15
30f0f835,0.8847111463546753
bdab1bcf,0.19253219664096832
1070a984,0.9858726263046265
c41b8a90,0.9960947632789612
86a3b5cc,0.6522440910339355
d0a3719e,0.48767948150634766
b1a8067b,4.064372453858493e-16
911bc6aa,0.3735124468803406
67a2d0ac,0.07763459533452988
11447262,0.7600467205047607
12fd1375,0.00018277221533935517
f2898538,0.3402743637561798
0e7355e2,1.5469425740377574e-09
bc2c87c8,0.9976677298545837
94001156,0.06311028450727463
d5855224,0.4708555042743683
a3c1a552,3.202451596007877e-13
edcf54fa,0.04802317917346954
a28b90eb,0.029864870011806488
63cd028f,0.003872380591928959
dbc79657,0.0004450796695891768
bc856bf1,0.5415346026420593
c7e25a70,0.24614191055297852
9771b119,3.524128766585477e-09
836db0d9,1.910114633574267e-06
f5685d3e,0.9252829551696777
bb04299d,0.790334939956665
163a9d23,0.0008141692378558218
5283c614,3.3365784020134015e-06
2276d5d8,0.9609948992729187
ccb77e34,1.1908883656985836e-08
d4a75bf3,5.679849479633958e-08
e15f46ea,9.321172910858877e-06
992a45ba,0.757785439491272
056e7768,7.937305257499361e-10
a1dc016b,0.13054054975509644
38db82cd,4.407161031849682e-05
3295f3ae,0.8229631185531616
a6ff3660,0.6265869140625
5981b799,0.9994310736656189
2636d79d,3.955976934921779e-10
7a8521e2,1.181524877935658e-10
9b53021d,0.7347936034202576
0a37be18,0.9909109473228455
a8676e55,0.9936082363128662
3488b8fc,0.2681625783443451
b86d4006,0.6586132645606995
33888635,0.996112048625946
aa9ca5f9,0.9244255423545837
08faf0f6,2.294513166134493e-07
5320cd26,0.0019910915289074183
2c57fdaa,0.16248324513435364
d467ce62,0.0031830540392547846
888a568e,0.9976044297218323
88d6c838,0.14103558659553528
8f138517,0.3776833117008209
e1108dc0,1.3348565808257717e-08
9e9cd6c9,3.9994204237454867e-13
ab893af4,0.03458298370242119
4d4b30ba,0.8225643038749695
7ce15e26,5.668304714490091e-11
dbc45500,1.0465991181263234e-05
6a0cde3f,0.8007225394248962
2658014c,0.015404888428747654
08d20604,2.792135546769714e-06
03c83dc9,1.8854145675262224e-11
d741ccd1,0.013866621069610119
992d48b6,1.1175417924391695e-08
b1ea3253,0.9490893483161926
da379e69,3.654601823654957e-05
73b429af,0.9959614872932434
2aefe712,0.7982617616653442
1e3634f9,0.9973334074020386
069ee09e,9.20161191686475e-09
a7970f81,1.2960188491246803e-21
23084d2e,0.0018299469957128167
ac57710a,0.9892424941062927
02553267,0.9477752447128296
0971c6c7,0.4083036780357361
cdb7f1fe,0.9273685812950134
d3af3f60,0.01901301182806492
59daf44b,0.8687828779220581
c2169934,0.6778538227081299
da03b56e,0.5833868384361267
474ea404,0.84748375415802
f686cdc4,0.2977900207042694
f865b354,0.9290755987167358
106df554,0.8708996176719666
e5637171,0.00021126099454704672
cba8985c,0.017348671332001686
cc09c9ce,2.4889021005947143e-05
0b85b33f,0.9689347743988037
92f20625,0.9894824028015137
6b1379dd,0.9306473135948181
ed2b1df1,0.120099276304245
325124e4,0.010233319364488125
7455c944,4.12245812573403e-13
fd68ccc1,0.6216983199119568
8df9100d,0.003961088601499796
c406df9b,0.0003019954892806709
4978870c,0.00036702665966004133
383f95d6,0.16463792324066162
aba96bbf,1.009479499991528e-09
6bba66b4,0.8578556776046753
b86fa0c9,0.8163162469863892
a2abc369,0.96540766954422
0b40c014,0.18581664562225342
d45add48,0.8164224624633789
00193999,0.7754350304603577
c2f1b710,0.6073969602584839
53750c72,0.0017346868989989161
3137ef1d,0.9365085959434509
bc6b8e2a,0.7378970384597778
7cb546c6,0.993259608745575
d59a2349,1.8472041658865873e-13
04d04b9a,0.42894428968429565
05ac1343,0.004289523232728243
2917895f,2.2695208201639616e-07
342a1d01,0.9930576086044312
78309e4b,0.975902259349823
5c1a5aba,3.828192348009907e-06
fae57f79,0.9984450936317444
23821d71,0.9385918378829956
5780b19d,1.3874341953101776e-10
11c67865,0.6882532238960266
8564f114,0.9658544063568115
ec7d0fdd,0.9292156100273132
9a0446b8,0.9317139983177185
5f5da69d,0.9801172614097595
7a11839b,0.8695107102394104
763c9bbf,4.585044930024691e-16
15a7b5c5,0.0014329322148114443
e9c7e251,8.31821216706885e-06
2555c207,8.365902613149956e-05
ec8d9784,5.3680348808073965e-15
08fd9d10,0.8849710822105408
9504ae29,0.00033937199623323977
0b91a24d,0.6746272444725037
e62e6cfe,0.991271436214447
5d1291bb,0.852700412273407
b3c1f2e7,0.01013366412371397
c6a8db21,0.02225629799067974
f2c137fd,0.970837414264679
b61e8155,0.9619724154472351
45b9ee35,0.7519228458404541
8fe9c49b,1.4096667474132072e-15
b98ceb09,2.8821768864872865e-06
70c4a435,0.1720295250415802
d953d111,0.6192082762718201
da7de86e,0.7116043567657471
519f8611,0.7447555661201477
75eefdc3,0.5270676016807556
62412092,0.17043687403202057
de8ec010,0.5602009296417236
ee6121f8,0.14459505677223206
412b66e0,0.5046815276145935
7405c131,0.24890486896038055
efff4306,0.8411605358123779
5658d679,0.0002167477214243263
617f88fc,7.978249050211161e-05
a120100b,0.35990437865257263
0971369e,0.8881840705871582
83f7fe7b,0.20652464032173157
12437da1,2.067261846150359e-07
8e7f96a5,0.9303216338157654
a08237de,8.945470910239409e-14
a013bd6f,1.9437931769061834e-05
c6fdd404,0.9953271150588989
317e2af4,0.7539466023445129
dd9878c0,0.9642822742462158
42e76a51,0.9931383728981018
022f77e3,0.9279680848121643
cada3682,0.9965032339096069
53074f1f,0.00017963927530217916
e6c19679,0.4017735719680786
dfb69b8b,0.0027748250868171453
e1572941,5.570475423155585e-07
8d549cd2,0.023251613602042198
6913594d,0.5356296896934509
6e528fd6,2.135346587051057e-11
c8b037c7,0.0013748477213084698
c3b6c880,5.945965011559933e-19
9684ac04,6.990917593226767e-20
6d974acc,0.15847384929656982
57b10462,0.6892960667610168
b2373298,2.9383185392362066e-05
8e946e10,0.9221282601356506
6acee7de,0.13779135048389435
8ad7cc2f,4.461252547938166e-12
8e6e087e,0.7370833158493042
c3e46df5,0.3480151295661926
f6983f34,0.11854969710111618
8130a3aa,0.39037105441093445
0f11be03,0.4356819987297058
766073e1,0.7806969881057739
e67f6889,0.9990437626838684
148a0930,2.3937247533467598e-05
b333ff97,0.7956545352935791
1c148a28,0.1598888635635376
ee0b02d7,0.6627233624458313
fa1c5f6d,0.9160159826278687
9b12ae1f,0.13423766195774078
3bb60b1b,0.9353811144828796
096e7594,0.6836665272712708
ac98996a,0.00022066420933697373
1b7b9b9d,0.45454084873199463
61b2ac6f,0.6600596308708191
2bd414a8,0.9933984279632568
73d12826,1.8090868803000149e-09
29f7ec33,0.0026790089905261993
265f8aa8,0.9967052340507507
0d6be675,0.23720890283584595
a00ecdf6,0.7212178707122803
c414328a,2.6994336518019633e-15
d47de87e,0.915461003780365
376f984f,0.8477042317390442
12a35aa5,0.00031924559152685106
8ecfd739,0.007322442717850208
2cbc30f4,0.9000579118728638
aa4bdf31,0.5376508831977844
69d18f51,0.99381023645401
50cd4394,4.0279093127537635e-07
bda732e1,0.9957863688468933
8e77e385,3.130787035843241e-06
49dfd51a,0.5645725131034851
b0a3e728,0.00034951273119077086
518061ec,0.7507846355438232
bb306c8c,0.0005108207114972174
1b2cf099,9.009647328639403e-06
e7c405e4,1.7475200453365147e-10
1fc79c9d,0.0014353455044329166
3427cd60,0.9886329770088196
8fc604cd,0.9943220615386963
0981acfd,0.0004321459273342043
512e9c5c,0.7915391325950623
ae9f2426,8.971389992693937e-18
a8cd44c8,0.8296084403991699
acac91c3,0.998759388923645
35988937,0.18184307217597961
2a2dd539,0.09434927999973297
3f971e0a,6.826601950393751e-09
7e09131c,0.8766580820083618
82726c59,0.5826559662818909
ec4c3dbd,0.8013762831687927
2a851255,5.4647928543483104e-11
2cebdab4,0.7895262837409973
013b617b,0.9922653436660767
21a8603a,0.8870828747749329
fe2f2579,0.6916687488555908
df069a3d,3.022701923236995e-16
595f7f57,0.9651283621788025
081bdb0a,4.2201592914681285e-11
6f8e7b3a,0.0011169400531798601
d1824fe1,3.641189346564877e-12
3ddc6778,0.7344550490379333
57e4244d,0.9149755239486694
18e2e176,0.004288721363991499
7394cdbc,0.9979704022407532
19821b41,1.537500970982819e-08
12e9563c,0.9983054399490356
b96c9ed9,0.9993845224380493
096d9c1b,0.7525733113288879
97454a30,0.9962247610092163
43b6c5d3,0.9835013747215271
2c58bcc5,8.776475206306866e-12
0c71dc02,0.7867879271507263
f7cd79b0,0.4475604295730591
922ec513,0.00014623315655626357
561b6b2c,0.7181086540222168
32913f04,0.7466937899589539
77aad507,5.763538138126023e-05
d62d5a9c,0.041823096573352814
be70bb3d,0.992447018623352
84920252,0.1874077171087265
b9623d93,8.02991689852206e-06
ba925eca,0.03382568806409836
181ecadf,0.8813762664794922
6fbcc9e2,0.6728556156158447
57d5b182,4.3743795686168596e-05
d3013a36,0.04268466308712959
21cafb54,0.0009706509881652892
d1a6cc74,7.465551614405097e-12
c4017d47,0.0036559831351041794
22e05854,0.0012698856880888343
7eb53ec8,0.997553288936615
c77a806d,0.9999892711639404
